DATE,Search With Part No ||Part Name,"M/C
 No","M/B 
Ton",Shift,Part Number,Part Name,"Material 
Name",Grade,No. of Manpower,Cavity,BOP,Shift Time (Hrs),Cycle Time (Sec), ,Plan /Hour [Nos],Plan QTY,Achive_Qty,Ok Qty,Silver,Part Catchup,Half shot,9,Flow mark,Shrinkage,Black spot,Oil/spray Mark,Hole Block,Blow Hole,colour variation,Over Cut,Bubble,ID Over Size,ID under size,Line Mark,Pit Mark,Trials Rej,Others Rej.,Start up Rej.,Total Rej.,PPM,"Part Wt.
[Gms]",Runner Wt.(Gms),Ok Part In Kgs,Runner In Kgs,Rejection In Kgs,Lumps Kgs,Total RM In Kgs,RG Usage,RG Consumption ( +ve / - ve ),"Rejection
 [%]","Waste
[%]",Total Time (Mins),Available Time (Mins),Operating Time (Mins),Mould,Machine,Power cut,Manpower,Packaging,Grinding,Nozzle /HRS,Others,Leakage,Raw material,Proccesing,Preheating Time,Start up,No plan,"Mold change 
( SMED )",Total Down Time,Planed Down Time,Unplaned Down Time,Quality %,Production %,Availability %,Utilization %,O.E.E,Remark,Cost Of Part,Cost Of OK Production,Cost Of Rejection,Rej Qty/OK Qty,PPM Function,UG REJECTION,Cost Of Rejection UG,Month
11-Nov-22,FOOT STEP LH - FGX00168 - MO- 21AL00025,2,450T,Night,21AL00025,FOOT STEP LH - FGX00168 - MO,PP,GFPP20%,2,1,450T,12,80,,45,540,549,547,,,2,,,,,,,,,,,,,,,,,,2,364.298725,740,10,404.78,5.49,1.48,,411.75,,-6.97,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,102%,100%,100%,101%,half shot,73.92,40434.24,147.84,0,2000000,,0,Nov-22
11-Nov-22,FOOT STEP RH - FGX00268 - MO- 21AL00026,2,450T,Night,21AL00026,FOOT STEP RH - FGX00268 - MO,PP,GFPP20%,2,1,450T,12,80,,45,540,549,547,,,2,,,,,,,,,,,,,,,,,,2,364.298725,740,10,404.78,5.49,1.48,,411.75,,-6.97,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,102%,100%,100%,101%,half shot,73.92,40434.24,147.84,0,2000000,,0,Nov-22
11-Nov-22,FLOOR MOUNTING COVER - FC400198 - MO- 21AL00033,4,100 T,Night,21AL00033,FLOOR MOUNTING COVER - FC400198 - MO,PPTF,3808,1,1,100 T,12,45,,80,960,919,910,,,,,9,,,,,,,,,,,,,,,,9,979.3253536,76.2,3.8,69.342,3.4922,0.6858,,73.52,,-4.178,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,96%,100%,100%,95%,flow mark,26.65,24251.5,239.85,0,9000000,,0,Nov-22
11-Nov-22,GRIP ASSIST - 739402VA0A - MO- 21AL00007,5,250T,Night,21AL00007,GRIP ASSIST - 739402VA0A - MO,PPTF,8024,1,2,250T,12,70,,103,1234,1108,1090,,,,,18,,,,,,,,,,,,,,,,18,1624.548736,150,4,163.5,4.432,2.7,,170.632,,-7.132,0.02,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,98%,90%,100%,100%,88%,flow mark,15.95,17385.5,287.1,0,18000000,,0,Nov-22
11-Nov-22,DIRT SHIELD - M06431893-MO- 21T01003,6,5L,Night,21T01003,DIRT SHIELD - M06431893-MO,TPE,NEOPLAST 240,1,1,5L,12,33,,109,1309,1308,1267,,,,,,,,,,,,,41,,,,,,,,41,3134.556575,38,2,48.146,2.616,1.558,,52.32,60,55.826,0.03,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,97%,100%,100%,100%,97%,bubble,0,0,0,0,41000000,,0,Nov-22
11-Nov-22,DIRT SHIELD - M06070077 - MO- 21TE00011,7,5 L,Night,21TE00011,DIRT SHIELD - M06070077 - MO,HDPE,B56003,1,1,5 L,12,30,,120,1440,1440,1397,,,,,,,,,,,,,43,,,,,,,,43,2986.111111,48,22,67.056,31.68,2.064,,100.8,100,66.256,0.03,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,97%,100%,100%,100%,97%,bubble,13.46,18803.62,578.78,0,43000000,,0,Nov-22
11-Nov-22,DECKLE COVER - F1100268 - MO- 21AL03001,8,100 T,Night,21AL03001,DECKLE COVER - F1100268 - MO,NYLON,S223HG NATURAL,1,1,100 T,12,39,,92,1108,1081,1069,,,,,12,,,,,,,,,,,,,,,,12,1110.083256,14,2,14.966,2.162,0.168,,17.296,,-2.33,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,98%,100%,100%,97%,flow mark,14.7,15714.3,176.4,0,12000000,,0,Nov-22
11-Nov-22,DIRT SHIELD - M06431856 - MO- 21TE00035,9,2 L,Night,21TE00035,DIRT SHIELD - M06431856 - MO,HDPE,B56003,1,1,2 L,12,32,,113,1350,1440,1408,,,,,,,,,,,,7,25,,,,,,,,32,2222.222222,44,17,61.952,24.48,1.408,,87.84,,-25.888,0.02,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,98%,107%,100%,100%,104%,bubble,10.93,15389.44,349.76,0,32000000,,0,Nov-22
11-Nov-22,HANDLE LH - F1103800 - MO- 21AL01013,10,"250 T , 80T",Night,21AL01013,HANDLE LH - F1103800 - MO,PPTF,11805,1,1,"250 T , 80T",12,180,,20,240,260,259,,,1,,,,,,,,,,,,,,,,,,1,384.6153846,212,9,54.908,2.34,0.212,,57.46,,-2.552,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,108%,100%,100%,108%,half shot,0,0,0,0,1000000,,0,Nov-22
11-Nov-22,HANDLE RH - F1103900 - MO- 21AL01014,10,"250 T , 80T",Night,21AL01014,HANDLE RH - F1103900 - MO,PPTF,11805,1,1,"250 T , 80T",12,180,,20,240,260,259,,,1,,,,,,,,,,,,,,,,,,1,384.6153846,212,9,54.908,2.34,0.212,,57.46,,-2.552,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,108%,100%,100%,108%,half shot,0,0,0,0,1000000,,0,Nov-22
12-Nov-22,G45 GLOVE BOX TOP - F2L05868-16 - MO- 21PR01040,1,1100 T,Day,21PR01040,G45 GLOVE BOX TOP - F2L05868-16 - MO,PPTF,11805,2,1,1100 T,12,80,,45,540,192,192,,,,,,,,,,,,,,,,,,,,,0,0,860,10,165.12,1.92,0,,167.04,,-1.92,0,0,720,665,610,,,,,,,,,,,,,10,,45,55,55,0,100%,36%,92%,92%,33%,,182.02,34947.84,0,0,0,,0,Nov-22
12-Nov-22,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO- 21PR01044,1,1100 T,Day,21PR01044,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO,PPTF,11805,2,1,1100 T,12,85,,42,508,152,145,,,,,,,,,,,,,,,,,,,,7,7,4605.263158,1400,20,203,3.04,9.8,,215.84,,-12.84,0.05,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,95%,30%,100%,100%,29%,start up,328.77,47671.65,2301.39,0,7000000,,0,Nov-22
12-Nov-22,FOOT STEP LH - FGX00168 - MO- 21AL00025,2,450T,Day,21AL00025,FOOT STEP LH - FGX00168 - MO,PP,GFPP20%,2,1,450T,12,80,,45,540,110,110,,,,,,,,,,,,,,,,,,,,,0,0,740,10,81.4,1.1,0,,82.5,,-1.1,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,20%,100%,100%,20%,,73.92,8131.2,0,0,0,,0,Nov-22
12-Nov-22,FOOT STEP RH - FGX00268 - MO- 21AL00026,2,450T,Day,21AL00026,FOOT STEP RH - FGX00268 - MO,PP,GFPP20%,2,1,450T,12,80,,45,540,110,106,,,,,,,,,,,,,,,,,,,,4,4,3636.363636,740,10,78.44,1.1,2.96,,82.5,,-4.06,0.04,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,96%,20%,100%,100%,20%,,73.92,7835.52,295.68,0,4000000,,0,Nov-22
12-Nov-22,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO- 21PR01045,2,450T,Day,21PR01045,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO,PPTF,11805,2,1,450T,12,70,,51,617,465,461,,,2,,2,,,,,,,,,,,,,,,,4,860.2150538,400,5,184.4,2.325,1.6,,188.325,,-3.925,0.01,0,720,670,620,,,,,,,,,,,,,10,,40,50,50,0,99%,75%,93%,93%,70%,"start up, bubble",261.73,120657.53,1046.92,0,4000000,,0,Nov-22
12-Nov-22,FLOOR MOUNTING COVER - FC400198 - MO- 21AL00033,4,100 T,Day,21AL00033,FLOOR MOUNTING COVER - FC400198 - MO,PPTF,3808,1,1,100 T,12,45,,80,960,144,144,,,,,,,,,,,,,,,,,,,,,0,0,76.2,3.8,10.9728,0.5472,0,,11.52,,-0.5472,0,0,720,670,620,,,,,,,,,,,,,10,,40,50,50,0,100%,15%,93%,93%,14%,,26.65,3837.6,0,0,0,,0,Nov-22
12-Nov-22,NISSAN BUMPER CAP - M06900587 - MO- 21TE00045,4,100 T,Day,21TE00045,NISSAN BUMPER CAP - M06900587 - MO,PPCP,MI 3530,1,4,100 T,12,70,,206,2469,1904,1881,,,,,,,,,,,,,,,,15,,,,8,23,1207.983193,19,2,35.739,3.808,0.437,,39.984,,-4.245,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,77%,100%,100%,76%,start up,5.59,10514.79,128.57,0,23000000,,0,Nov-22
12-Nov-22,GRIP ASSIST - 739402VA0A - MO- 21AL00007,5,250T,Day,21AL00007,GRIP ASSIST - 739402VA0A - MO,PPTF,8024,1,2,250T,12,70,,103,1234,846,834,12,,,,,,,,,,,,,,,,,,,,12,1418.439716,150,4,125.1,3.384,1.8,,130.284,,-5.184,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,69%,100%,100%,68%,silver,15.95,13302.3,191.4,0,12000000,,0,Nov-22
12-Nov-22,TOYOTA REAR BUMPER CAP 560-M06901187-MO- 21TT0000173,5,250T,Day,21TT0000173,TOYOTA REAR BUMPER CAP 560-M06901187-MO,NYLON,RGF 33W,1,2,250T,12,45,,160,1920,222,218,,,,,,,,,,,,,,,,,,,,4,4,1801.801802,67,15.1,14.606,3.3522,0.268,,18.2262,,-3.6202,0.02,0,720,670,620,,,,,,,,,,,,,5,,45,50,50,0,98%,12%,93%,93%,11%,start up,0,0,0,0,4000000,,0,Nov-22
12-Nov-22,DIRT SHIELD - M06431893-MO- 21T01003,6,5L,Day,21T01003,DIRT SHIELD - M06431893-MO,TPE,NEOPLAST 240,1,1,5L,12,33,,109,1309,1011,973,,,,,,,,,,,,,20,,,,,,,18,38,3758.654797,38,2,36.974,2.022,1.444,,40.44,60,56.534,0.04,0,720,600,600,,120,,,,,,,,,,,,,,120,0,120,96%,77%,83%,100%,62%,bubble,0,0,0,0,38000000,,0,Nov-22
12-Nov-22,DIRT SHIELD - M06070077 - MO- 21TE00011,7,5 L,Day,21TE00011,DIRT SHIELD - M06070077 - MO,HDPE,B56003,1,1,5 L,12,30,,120,1440,444,432,,,,,,,,,,,,,12,,,,,,,,12,2702.702703,48,22,20.736,9.768,0.576,,31.08,,-10.344,0.03,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,97%,31%,100%,100%,30%,bubble,13.46,5814.72,161.52,0,12000000,,0,Nov-22
12-Nov-22,INTAKE RESONATOR - 6799010780A2 - MO- 21SO01002,7,"5L,2L",Day,21SO01002,INTAKE RESONATOR - 6799010780A2 - MO,HDPE,B56003,1,1,"5L,2L",12,26,,138,1662,904,877,,,,,,,,,,,,,12,,,,,,,15,27,2986.725664,0,0,0,0,0,,0,100,100,0.03,0,720,645,570,,,,,,,,,,,,,15,,60,75,75,0,97%,54%,90%,88%,47%,start up,0,0,0,0,27000000,,0,Nov-22
12-Nov-22,DECKLE COVER - F1100268 - MO- 21AL03001,8,100 T,Day,21AL03001,DECKLE COVER - F1100268 - MO,NYLON,S223HG NATURAL,1,1,100 T,12,40,,90,1080,623,623,,,,,,,,,,,,,,,,,,,,,0,0,14,2,8.722,1.246,0,,9.968,,-1.246,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,58%,100%,100%,58%,,14.7,9158.1,0,0,0,,0,Nov-22
12-Nov-22,BUMPER CAP - M06900971 - MO- 21TE00033,8,80 T,Day,21TE00033,BUMPER CAP - M06900971 - MO,NYLON,A3WG3,1,1,80 T,12,30,,120,1440,562,558,,,,,,,,,,,,,,,,,,,,4,4,711.7437722,20,2,11.16,1.124,0.08,,12.364,,-1.204,0.01,0,720,670,620,,,,,,,,,,,,,10,,40,50,50,0,99%,39%,93%,93%,36%,start up,17.73,9893.34,70.92,0,4000000,,0,Nov-22
12-Nov-22,DIRT SHIELD - M06431856 - MO- 21TE00035,9,2 L,Day,21TE00035,DIRT SHIELD - M06431856 - MO,HDPE,B56003,1,1,2 L,12,32,,113,1350,1451,1445,,,2,,,,,,,,,,4,,,,,,,,6,413.5079256,44,17,63.58,24.667,0.264,,88.511,,-24.931,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,107%,100%,100%,107%,bubble,10.93,15793.85,65.58,0,6000000,,0,Nov-22
12-Nov-22,HANDLE LH - F1103800 - MO- 21AL01013,10,"250 T , 80T",Day,21AL01013,HANDLE LH - F1103800 - MO,PPTF,11805,1,1,"250 T , 80T",12,180,,20,240,155,148,7,,,,,,,,,,,,,,,,,,,,7,4516.129032,212,9,31.376,1.395,1.484,,34.255,,-2.879,0.05,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,95%,65%,100%,100%,62%,,0,0,0,0,7000000,,0,Nov-22
12-Nov-22,HANDLE RH - F1103900 - MO- 21AL01014,10,"250 T , 80T",Day,21AL01014,HANDLE RH - F1103900 - MO,PPTF,11805,1,1,"250 T , 80T",12,180,,20,240,155,148,7,,,,,,,,,,,,,,,,,,,,7,4516.129032,212,9,31.376,1.395,1.484,,34.255,,-2.879,0.05,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,95%,65%,100%,100%,62%,,0,0,0,0,7000000,,0,Nov-22
12-Nov-22,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,10,80T,Day,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,12,34,,106,1271,350,329,,,,,,,,,,,,,,,,,,,,21,21,6000,52,3,17.108,1.05,1.092,,19.25,,-2.142,0.06,0,720,660,600,,,,,,,,,,,,,20,,40,60,60,0,94%,28%,92%,91%,24%,start up,37.67,12393.43,791.07,0,21000000,,0,Nov-22
12-Nov-22,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO- 21PR01044,1,1100 T,Night,21PR01044,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO,PPTF,11805,2,1,1100 T,12,85,,42,508,428,421,,,,,7,,,,,,,,,,,,,,,,7,1635.514019,1400,20,589.4,8.56,9.8,,607.76,,-18.36,0.02,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,98%,84%,100%,100%,83%,half shot,328.77,138412.17,2301.39,0,7000000,,0,Nov-22
12-Nov-22,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO- 21PR01045,2,450T,Day,21PR01045,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO,PPTF,11805,2,1,450T,12,70,,51,617,648,648,,,,,,,,,,,,,,,,,,,,,0,0,400,5,259.2,3.24,0,,262.44,,-3.24,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,105%,100%,100%,105%,,261.73,169601.04,0,0,0,,0,Nov-22
12-Nov-22,NISSAN BUMPER CAP - M06900587 - MO- 21TE00045,4,100 T,Night,21TE00045,NISSAN BUMPER CAP - M06900587 - MO,PPCP,3530,1,4,100 T,12,70,,206,2469,2388,2371,7,,,,,10,,,,,,,,,,,,,,,17,711.8927973,19,2,45.049,4.776,0.323,,50.148,,-5.099,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,97%,100%,100%,96%,"silver, shrinkage",5.59,13253.89,95.03,0,17000000,,0,Nov-22
12-Nov-22,TOYOTA REAR BUMPER CAP 560-M06901187-MO- 21TT0000173,5,250T,Night,21TT0000173,TOYOTA REAR BUMPER CAP 560-M06901187-MO,NYLON,RGF 33W,1,2,250T,12,45,,160,1920,394,388,,,6,,,,,,,,,,,,,,,,,,6,1522.84264,67,15.1,25.996,5.9494,0.402,,32.3474,,-6.3514,0.02,0,720,200,200,520,,,,,,,,,,,,,,,520,0,520,98%,21%,28%,100%,6%,half shot,0,0,0,0,6000000,,0,Nov-22
12-Nov-22,DIRT SHIELD - M06431893-MO- 21T01003,6,5L,Night,21T01003,DIRT SHIELD - M06431893-MO,TPE,240,1,1,5L,12,33,,109,1309,1308,1279,,,,,,,,,,,,,25,,,4,,,,,29,2217.125382,38,2,48.602,2.616,1.102,,52.32,60,56.282,0.02,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,98%,100%,100%,100%,98%,bubble,0,0,0,0,29000000,,0,Nov-22
12-Nov-22,INTAKE RESONATOR - 6799010780A2 - MO- 21SO01002,7,"5L,2L",Night,21SO01002,INTAKE RESONATOR - 6799010780A2 - MO,HDPE,B56003,1,1,"5L,2L",12,26,,138,1662,1392,1353,,,12,,,,,,,27,,,,,,,,,,,39,2801.724138,0,0,0,0,0,,0,100,100,0.03,0,720,660,660,,,,60,,,,,,,,,,,,60,0,60,97%,84%,92%,100%,75%,half shot,0,0,0,0,39000000,,0,Nov-22
12-Nov-22,BUMPER CAP - M06900971 - MO- 21TE00033,8,80 T,Night,21TE00033,BUMPER CAP - M06900971 - MO,NYLON,A3WG3,1,1,80 T,12,30,,120,1440,1412,1408,,4,,,,,,,,,,,,,,,,,,,4,283.286119,20,2,28.16,2.824,0.08,,31.064,,-2.904,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,98%,100%,100%,98%,catchung,17.73,24963.84,70.92,0,4000000,,0,Nov-22
12-Nov-22,DIRT SHIELD - M06431856 - MO- 21TE00035,9,2 L,Night,21TE00035,DIRT SHIELD - M06431856 - MO,HDPE,B56003,1,1,2 L,12,32,,113,1350,1440,1421,,,,,,,,,,,15,4,,,,,,,,,19,1319.444444,44,17,62.524,24.48,0.836,,87.84,,-25.316,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,107%,100%,100%,105%,bubble,10.93,15531.53,207.67,0,19000000,,0,Nov-22
12-Nov-22,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,10,80T,Night,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,12,34,,106,1271,1168,1165,,,3,,,,,,,,,,,,,,,,,,3,256.8493151,52,3,60.58,3.504,0.156,,64.24,,-3.66,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,92%,100%,100%,92%,half shot,37.67,43885.55,113.01,0,3000000,,0,Nov-22
13-Nov-22,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO- 21PR01044,1,1100 T,Day,21PR01044,COVER INSTRUMENT PANEL CLUSTER SHROUD FR - FC430268 - MO,PPTF,11805,2,1,1100 T,12,85,,42,508,213,213,,,,,,,,,,,,,,,,,,,,,0,0,1400,20,298.2,4.26,0,,302.46,25,20.74,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,42%,100%,100%,42%,,328.77,70028.01,0,0,0,,0,Nov-22
13-Nov-22,RMC FDR RH - FFZ00288 - MO- 21AL01115,1,1100T,Day,21AL01115,RMC FDR RH - FFZ00288 - MO,PPTF,XPPA 1703 47,2,1,1100T,12,110,,33,393,102,95,,,,,,,,,,,,,,,,,,,,7,7,6862.745098,1872,0,177.84,0,13.104,,190.944,,-13.104,0.07,0,720,650,580,,,,,,,,,,,,,10,,60,70,70,0,93%,26%,90%,89%,22%,start up,0,0,0,0,7000000,,0,Nov-22
13-Nov-22,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO- 21PR01045,2,450T,Day,21PR01045,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO,PPTF,11805,2,1,450T,12,70,,51,617,57,57,,,,,,,,,,,,,,,,,,,,,0,0,400,5,22.8,0.285,0,,23.085,,-0.285,0,0,720,690,690,,,30,,,,,,,,,,,,,30,0,30,100%,9%,96%,100%,9%,,261.73,14918.61,0,0,0,,0,Nov-22
13-Nov-22,HEADER DOOR 1 HI SPEC - F7206160 - MO- 21AL01053,2,450 T,Day,21AL01053,HEADER DOOR 1 HI SPEC - F7206160 - MO,ABS,MG47,2,1,450 T,12,70,,51,617,55,34,,,,,,,,,,,,,,,,,,,,21,21,38181.81818,570,10,19.38,0.55,11.97,,31.9,,-12.52,0.38,0,720,180,-180,,95,30,,,,55,,,,,300,,,60,540,360,180,62%,9%,25%,-100%,1%,start up,254.72,8660.48,5349.12,1,21000000,,0,Nov-22
13-Nov-22,NISSAN BUMPER CAP - M06900587 - MO- 21TE00045,4,100 T,Day,21TE00045,NISSAN BUMPER CAP - M06900587 - MO,PPCP,MI 3530,1,4,100 T,12,70,,206,2469,2312,2296,,,,,6,,,,,,,,,,,10,,,,,16,692.0415225,19,2,43.624,4.624,0.304,,48.552,,-4.928,0.01,0,720,690,690,,,30,,,,,,,,,,,,,30,0,30,99%,94%,96%,100%,89%,line mark,5.59,12834.64,89.44,0,16000000,,0,Nov-22
13-Nov-22,TOYATO FRONT BUMPER CAP - M06901178 - MO- M06901178,5,250 T,Day,M06901178,Toyato Front Bumper Cap - M06901178 - MO,NYLON,SN66,1,2,250 T,12,65,,111,1329,766,754,,,,,,,,,,,,,,,,,,,,12,12,1566.579634,67,0,50.518,0,0.804,,51.322,,-0.804,0.02,0,720,655,430,,,20,,,,,,,,,,,180,45,65,225,20,98%,58%,91%,66%,52%,start up,0,0,0,0,12000000,,0,Nov-22
13-Nov-22,No Plan,6,-,Day,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,No Plan,7,-,Day,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,BUMPER CAP - M06900971 - MO- 21TE00033,8,80 T,Day,21TE00033,BUMPER CAP - M06900971 - MO,NYLON,SN66,1,1,80 T,12,30,,120,1440,1445,1445,,,,,,,,,,,,,,,,,,,,,0,0,20,2,28.9,2.89,0,,31.79,,-2.89,0,0,720,710,710,,,10,,,,,,,,,,,,,10,0,10,100%,100%,99%,100%,99%,,17.73,25619.85,0,0,0,,0,Nov-22
13-Nov-22,No Plan,9,-,Day,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,10,80T,Day,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,12,34,,106,1271,993,993,,,,,,,,,,,,,,,,,,,,,0,0,52,3,51.636,2.979,0,,54.615,,-2.979,0,0,720,635,635,75,,10,,,,,,,,,,,,,85,0,85,100%,78%,88%,100%,69%,,37.67,37406.31,0,0,0,,0,Nov-22
13-Nov-22,FENDER RH 1214 - FFZ03868 - MO- 21AL01112,1,1100 T,Night,21AL01112,FENDER RH 1214 - FFZ03868 - MO,PPTF,XPPA 1703 47,2,1,1100 T,12,110,,33,393,210,210,,,,,,,,,,,,,,,,,,,,,0,0,1920,0,403.2,0,0,,403.2,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,53%,100%,100%,53%,,420.11,88223.1,0,0,0,,0,Nov-22
13-Nov-22,FENDER RH 1212 - FFZ04068 - MO- 21AL01114,1,1100 T,Night,21AL01114,FENDER RH 1212 - FFZ04068 - MO,PPTF,XPPA-1703 47,2,1,1100 T,12,110,,33,393,135,130,,,,,,,,,,,,,,,,,,,,5,5,3703.703704,1920,0,249.6,0,9.6,,259.2,,-9.6,0.04,0,720,700,680,,,,,,,,,,,,,,,20,20,20,0,96%,34%,97%,97%,32%,start up,424.35,55165.5,2121.75,0,5000000,,0,Nov-22
13-Nov-22,HEADER DOOR 1 HI SPEC - F7206160 - MO- 21AL01053,2,450 T,Night,21AL01053,HEADER DOOR 1 HI SPEC - F7206160 - MO,ABS,MG47,2,1,450 T,12,80,,45,540,484,464,5,,,,,,,,,,,,,,,,,,,15,20,4132.231405,570,10,264.48,4.84,11.4,,280.72,,-16.24,0.04,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,96%,90%,100%,100%,86%,"startup,half shot",254.72,118190.08,5094.4,0,20000000,,0,Nov-22
13-Nov-22,NISSAN BUMPER CAP - M06900587 - MO- 21TE00045,4,100 T,Night,21TE00045,NISSAN BUMPER CAP - M06900587 - MO,PPCP,MI 3530,1,4,100 T,12,70,,206,2469,2344,2328,16,,,,,,,,,,,,,,,,,,,,16,682.5938567,19,2,44.232,4.688,0.304,,49.224,,-4.992,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,95%,100%,100%,94%,silver,5.59,13013.52,89.44,0,16000000,,0,Nov-22
13-Nov-22,TOYATO FRONT BUMPER CAP - M06901178 - MO- M06901178,5,250 T,Night,M06901178,Toyato Front Bumper Cap - M06901178 - MO,NYLON,RGF 33W,1,2,250 T,12,65,,111,1329,390,388,,,2,,,,,,,,,,,,,,,,,,2,512.8205128,67,0,25.996,0,0.134,,26.13,,-0.134,0.01,0,720,720,270,,,,,,,,,,,,,,450,,0,450,0,99%,29%,100%,38%,29%,half shot,0,0,0,0,2000000,,0,Nov-22
13-Nov-22,No Plan,6,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,No Plan,7,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,BUMPER CAP - M06900971 - MO- 21TE00033,8,80 T,Night,21TE00033,BUMPER CAP - M06900971 - MO,NYLON,SN66,1,1,80 T,12,30,,120,1440,1446,1443,,,,,3,,,,,,,,,,,,,,,,3,207.4688797,20,2,28.86,2.892,0.06,,31.812,,-2.952,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,100%,100%,100%,100%,flowmark,17.73,25584.39,53.19,0,3000000,,0,Nov-22
13-Nov-22,No Plan,9,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Nov-22
13-Nov-22,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,10,80T,Night,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,12,34,,106,1271,1094,1088,,6,,,,,,,,,,,,,,,,,,,6,548.4460695,52,3,56.576,3.282,0.312,,60.17,,-3.594,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,86%,100%,100%,86%,half shot,37.67,40984.96,226.02,0,6000000,,0,Nov-22
